../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_05/03-01-05-01-02-01-05.wav,ravdess/angry_232_0.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_05/03-01-02-02-01-02-05.wav,ravdess/calm_233_1.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_05/03-01-07-02-02-01-05.wav,ravdess/disgust_234_2.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_05/03-01-07-02-01-02-05.wav,ravdess/disgust_235_2.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-06-02-02-01-19.wav,ravdess/fear_236_3.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-04-01-02-02-19.wav,ravdess/sad_237_6.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-06-02-01-01-19.wav,ravdess/fear_238_3.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-03-02-01-02-19.wav,ravdess/happy_239_4.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-07-02-01-02-19.wav,ravdess/disgust_240_0.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-08-01-01-02-19.wav,ravdess/surprise_241_7.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-03-01-02-02-19.wav,ravdess/happy_242_3.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-02-01-02-02-19.wav,ravdess/calm_243_1.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-04-02-02-01-19.wav,ravdess/sad_244_6.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-02-02-02-02-19.wav,ravdess/calm_245_1.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-03-01-01-01-19.wav,ravdess/happy_246_4.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-02-02-01-01-19.wav,ravdess/calm_247_1.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-03-01-01-02-19.wav,ravdess/happy_248_7.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-04-02-02-02-19.wav,ravdess/sad_249_6.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-01-01-01-02-19.wav,ravdess/neutral_250_5.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-07-01-02-01-19.wav,ravdess/disgust_251_2.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-07-02-02-01-19.wav,ravdess/disgust_252_2.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-01-01-01-01-19.wav,ravdess/neutral_253_5.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-08-01-01-01-19.wav,ravdess/surprise_254_7.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-02-02-01-02-19.wav,ravdess/calm_255_1.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-04-01-01-01-19.wav,ravdess/sad_256_5.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-08-02-01-01-19.wav,ravdess/surprise_257_7.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-07-02-01-01-19.wav,ravdess/disgust_258_7.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-05-02-01-02-19.wav,ravdess/angry_259_0.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-07-02-02-02-19.wav,ravdess/disgust_260_0.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-04-01-02-01-19.wav,ravdess/sad_261_6.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-06-01-02-02-19.wav,ravdess/fear_262_3.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-03-02-02-02-19.wav,ravdess/happy_263_2.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-05-02-01-01-19.wav,ravdess/angry_264_0.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-05-01-01-02-19.wav,ravdess/angry_265_0.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-07-01-01-01-19.wav,ravdess/disgust_266_2.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_24/03-01-05-02-02-02-24.wav,ravdess/angry_1392_0.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_24/03-01-03-02-02-01-24.wav,ravdess/happy_1393_4.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_24/03-01-06-02-02-01-24.wav,ravdess/fear_1394_3.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_24/03-01-07-01-01-01-24.wav,ravdess/disgust_1395_2.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_24/03-01-03-01-01-02-24.wav,ravdess/happy_1396_4.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_24/03-01-05-01-01-01-24.wav,ravdess/angry_1397_0.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_24/03-01-04-02-01-01-24.wav,ravdess/sad_1398_3.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_24/03-01-08-02-01-02-24.wav,ravdess/surprise_1399_7.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_24/03-01-02-01-02-01-24.wav,ravdess/calm_1400_1.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_24/03-01-06-01-02-02-24.wav,ravdess/fear_1401_3.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_24/03-01-08-01-02-01-24.wav,ravdess/surprise_1402_7.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_24/03-01-05-02-01-01-24.wav,ravdess/angry_1403_0.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_24/03-01-04-02-01-02-24.wav,ravdess/sad_1404_6.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_24/03-01-08-01-02-02-24.wav,ravdess/surprise_1405_7.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_24/03-01-04-02-02-01-24.wav,ravdess/sad_1406_6.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_24/03-01-08-02-02-02-24.wav,ravdess/surprise_1407_7.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_24/03-01-07-01-01-02-24.wav,ravdess/disgust_1408_2.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_24/03-01-02-01-01-02-24.wav,ravdess/calm_1409_1.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_24/03-01-08-02-02-01-24.wav,ravdess/surprise_1410_7.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_24/03-01-05-01-02-02-24.wav,ravdess/angry_1411_0.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_24/03-01-01-01-02-02-24.wav,ravdess/neutral_1412_5.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_24/03-01-04-01-02-02-24.wav,ravdess/sad_1413_6.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_24/03-01-03-02-01-02-24.wav,ravdess/happy_1414_4.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_24/03-01-02-02-01-01-24.wav,ravdess/calm_1415_1.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_24/03-01-01-01-01-02-24.wav,ravdess/neutral_1416_6.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_24/03-01-08-02-01-01-24.wav,ravdess/surprise_1417_7.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_24/03-01-07-02-01-01-24.wav,ravdess/disgust_1418_2.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_24/03-01-06-01-01-02-24.wav,ravdess/fear_1419_3.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_24/03-01-02-02-02-02-24.wav,ravdess/calm_1420_1.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_24/03-01-05-02-01-02-24.wav,ravdess/angry_1421_0.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_24/03-01-06-02-01-01-24.wav,ravdess/fear_1422_3.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_06/03-01-04-01-01-01-06.wav,ravdess/sad_348_6.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_06/03-01-02-01-01-01-06.wav,ravdess/calm_349_1.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_06/03-01-07-01-01-02-06.wav,ravdess/disgust_350_2.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_06/03-01-05-01-02-02-06.wav,ravdess/angry_351_0.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_06/03-01-01-01-02-02-06.wav,ravdess/neutral_352_5.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_06/03-01-04-02-02-02-06.wav,ravdess/sad_353_6.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_06/03-01-07-02-02-01-06.wav,ravdess/disgust_354_2.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_06/03-01-07-02-01-02-06.wav,ravdess/disgust_355_2.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_06/03-01-03-01-02-02-06.wav,ravdess/happy_356_4.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_06/03-01-08-02-01-01-06.wav,ravdess/surprise_357_7.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_11/03-01-03-02-02-01-11.wav,ravdess/happy_358_4.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_11/03-01-02-02-01-02-11.wav,ravdess/calm_359_1.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_11/03-01-05-02-01-02-11.wav,ravdess/angry_360_0.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_11/03-01-05-01-01-01-11.wav,ravdess/angry_361_0.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_11/03-01-05-02-02-02-11.wav,ravdess/angry_362_0.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_11/03-01-07-01-02-02-11.wav,ravdess/disgust_363_2.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_11/03-01-06-02-01-02-11.wav,ravdess/fear_364_3.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_11/03-01-02-01-02-02-11.wav,ravdess/calm_365_1.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_11/03-01-04-02-02-02-11.wav,ravdess/sad_366_6.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_11/03-01-05-02-02-01-11.wav,ravdess/angry_367_0.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_11/03-01-05-01-01-02-11.wav,ravdess/angry_368_0.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_11/03-01-07-01-02-01-11.wav,ravdess/disgust_369_2.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_11/03-01-05-02-01-01-11.wav,ravdess/angry_370_0.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_11/03-01-02-02-02-01-11.wav,ravdess/calm_371_1.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_11/03-01-03-01-02-02-11.wav,ravdess/happy_372_4.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_11/03-01-05-01-02-02-11.wav,ravdess/angry_373_0.csv
../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_11/03-01-06-02-02-02-11.wav,ravdess/fear_374_3.csv
